depot,service_number,product,avg_seats_per_bus,route,dep_time,arr_time,planned_kms,planned_trips,planned_per_trip,breakeven_cpk,can_be_cancelled
KARIMNAGAR-I,MNC2,PE,50,VMWD-MNCL,00:00,10:48,453,6,75.5,28.56,1
KARIMNAGAR-I,MNC3,PE,50,VMWD-MNCL,00:00,10:48,453,6,75.5,28.56,1
KARIMNAGAR-I,MNC1,PE,50,VMWD-MNCL,10:48,07:12,453,6,75.5,28.56,1
KARIMNAGAR-I,KM38,PO,55,KAMAREDDY,03:36,04:48,408,4,102,28.56,0
KARIMNAGAR-I,KMR5,PO,55,KAMAREDDY,00:00,12:00,408,4,102,28.56,0
KARIMNAGAR-I,KMR9,PO,55,KAMAREDDY,03:36,01:12,408,4,102,28.56,0
KARIMNAGAR-I,KM33,PO,55,KAMAREDDY,07:12,04:48,408,4,102,28.56,0
KARIMNAGAR-I,VSR1,PO,55,KAMAREDDY,10:48,08:24,408,4,102,28.56,0
KARIMNAGAR-I,DPR1,PO,55,KAMAREDDY,00:00,12:00,408,4,102,28.56,0
KARIMNAGAR-I,KM31,PO,55,KAMAREDDY,07:12,04:48,408,4,102,28.56,0
KARIMNAGAR-I,PH23,PO,55,MANCHIRIAL,07:12,06:00,387,4,96.75,28.56,0
KARIMNAGAR-I,PH02,PO,55,MANCHIRIAL,00:00,10:48,387,4,96.75,28.56,0
KARIMNAGAR-I,PH21,PO,55,MANCHIRIAL,07:12,00:00,387,4,96.75,28.56,0
KARIMNAGAR-I,PH24,PO,55,MANCHIRIAL,00:00,03:36,387,4,96.75,28.56,0
KARIMNAGAR-I,PH25,PO,55,MANCHIRIAL,07:12,07:12,387,4,96.75,28.56,0
KARIMNAGAR-I,PH17,PO,55,MANCHIRIAL,03:36,00:00,387,4,96.75,28.56,0
KARIMNAGAR-I,PHB7,PO,55,MANCHIRIAL,07:12,07:12,387,4,96.75,28.56,0
KARIMNAGAR-I,PH01,PO,55,MANCHIRIAL,03:36,06:00,387,4,96.75,28.56,0
KARIMNAGAR-I,PH22,PO,55,MANCHIRIAL,03:36,10:48,387,4,96.75,28.56,0
KARIMNAGAR-I,PH05,PO,55,MANCHIRIAL,10:48,03:36,387,4,96.75,28.56,0
KARIMNAGAR-I,PH06,PO,55,MANCHIRIAL,09:36,03:36,387,4,96.75,28.56,0
KARIMNAGAR-I,PH03,PO,55,MANCHIRIAL,06:00,03:36,387,4,96.75,28.56,0
KARIMNAGAR-I,PH04,PO,55,MANCHIRIAL,00:00,10:48,387,4,96.75,28.56,0
KARIMNAGAR-I,GVR1,PO,55,JAMMIKUNTA,07:12,01:12,317,6,52.83333333,28.56,0
KARIMNAGAR-I,JMK2,PO,55,JAMMIKUNTA,07:12,08:24,317,6,52.83333333,28.56,0
KARIMNAGAR-I,JM16,PO,55,JAMMIKUNTA,00:00,13:12,317,6,52.83333333,28.56,0
KARIMNAGAR-I,JM14,PO,55,JAMMIKUNTA,00:00,06:00,317,6,52.83333333,28.56,0
KARIMNAGAR-I,GPK2,PO,55,GADDAPAKA,07:12,08:24,344,8,43,28.56,0
KARIMNAGAR-I,GPK1,PO,55,GADDAPAKA,07:12,08:24,368,8,46,28.56,0
KARIMNAGAR-I,BMP1,PO,55,B.PET/BJK,07:12,02:24,330,8,41.25,28.56,0
KARIMNAGAR-I,BMP4,PO,55,B.PET/BJK,04:48,00:00,330,8,41.25,28.56,0
KARIMNAGAR-I,PTR1,PO,55,PTR/IKT,00:00,09:36,315,8,39.375,28.56,0
KARIMNAGAR-I,JGT6,PO,55,PTR/IKT,07:12,07:12,332,8,41.5,28.56,0
KARIMNAGAR-I,PTR4,PO,55,PTR/IKT,07:12,13:12,315,8,39.375,28.56,0
KARIMNAGAR-I,GBK1,PO,55,PTR/IKT,03:36,00:00,360,8,45,28.56,0
KARIMNAGAR-I,NLP1,PO,55,PTR/ILKT,00:00,12:00,383,8,47.875,28.56,0
KARIMNAGAR-I,GBH1,PO,55,GANNERUVARAM,00:00,12:00,328,8,41,28.56,0
KARIMNAGAR-I,HZB5,PO,55,HUZURABAD,07:12,04:48,405,10,40.5,28.56,1
KARIMNAGAR-I,ELG3,PO,55,KASIMPET,07:12,12:00,358,6,59.66666667,28.56,0
KARIMNAGAR-I,MND1,PO,55,ANATHAPALLY,07:12,09:36,316,8,39.5,28.56,1
KARIMNAGAR-I,BPT1,PO,55,B.PET/ILKT,00:00,10:48,322,6,53.66666667,28.56,0
KARIMNAGAR-I,LGP1,PVG,54,LINGAPUR,00:00,12:00,330,8,41.25,18.13,1
KUKATPALLY,101,CO,60,10KJ,05:00,11:50,126,2,63,21.25,0
KUKATPALLY,102,CO,60,10KJ,12:35,19:30,126,2,63,21.25,0
KUKATPALLY,111,CO,60,9Y/F,05:30,13:30,132,8,17,21.25,0
KUKATPALLY,112,CO,60,9Y/F,13:30,20:35,132,8,17,21.25,0
KUKATPALLY,121,CO,60,10KJ,06:20,13:10,126,6,21,21.25,0
KUKATPALLY,122,CO,60,10KJ,13:30,20:30,126,6,21,21.25,0
KUKATPALLY,161,CO,60,10KJ,05:40,12:35,126,2,63,21.25,0
KUKATPALLY,162,CO,60,10KJ,13:00,20:00,126,2,63,21.25,0
KUKATPALLY,241,CO,60,BEL RT3,07:20,22:05,282,12,24,21.25,0
KUKATPALLY,261,CO,60,19F,06:35,13:55,124,10,12,21.25,0
KUKATPALLY,262,CO,60,19F,14:45,22:05,124,10,12,21.25,0
KUKATPALLY,301,CO,60,10KJ,05:30,12:25,126,4,32,21.25,0
KUKATPALLY,302,CO,60,10KJ,12:50,19:40,126,2,63,21.25,0
KUKATPALLY,351,CO,60,19M,05:35,13:00,130,8,16,21.25,0
KUKATPALLY,352,CO,60,19M,13:20,20:35,130,7,19,21.25,0
KUKATPALLY,411,CO,60,19F,05:45,13:05,124,10,12,21.25,0
KUKATPALLY,412,CO,60,19F,13:55,21:15,124,10,12,21.25,0
KUKATPALLY,431,CO,60,10KJ,06:15,13:05,126,10,13,21.25,0
KUKATPALLY,432,CO,60,10KJ,14:15,21:10,126,12,11,21.25,0
KUKATPALLY,471,CO,60,9Y/F,05:00,12:00,132,8,17,21.25,0
KUKATPALLY,472,CO,60,9Y/F,13:00,20:00,132,8,17,21.25,0
KUKATPALLY,491,CO,60,IG-MINT,06:55,21:00,277,14,20,21.25,0
KUKATPALLY,581,CO,60,10Y/F,04:40,11:35,129,8,16,21.25,0
KUKATPALLY,582,CO,60,10Y/F,12:55,20:05,129,8,16,21.25,0
KUKATPALLY,591,CO,60,ECIL RT6,06:10,20:35,288,13,22,21.25,0
KUKATPALLY,611,CO,60,19Y/F,06:05,13:25,124,10,12,21.25,0
KUKATPALLY,612,CO,60,19Y/F,14:15,21:35,124,10,12,21.25,0
KUKATPALLY,651,CO,60,9F,05:40,12:40,132,8,17,21.25,0
KUKATPALLY,652,CO,60,9F,13:40,20:40,132,8,17,21.25,0
KUKATPALLY,661,CO,60,19K/J,05:50,13:00,120,7,17,21.25,0
KUKATPALLY,662,CO,60,19K/J,13:50,21:00,120,7,17,21.25,0
KUKATPALLY,671,CO,60,10KJ,06:35,13:30,126,6,21,21.25,0
KUKATPALLY,672,CO,60,10KJ,13:50,20:40,126,6,21,21.25,0
KUKATPALLY,681,CO,60,10KJ,06:05,12:55,126,2,63,21.25,0
KUKATPALLY,682,CO,60,10KJ,13:20,20:10,126,2,63,21.25,0
KUKATPALLY,721,CO,60,9F,05:10,12:15,132,8,17,21.25,0
KUKATPALLY,722,CO,60,9F,13:10,20:15,132,8,17,21.25,0
KUKATPALLY,821,CO,60,19K/J,06:10,13:20,120,7,17,21.25,0
KUKATPALLY,822,CO,60,19K/J,14:10,21:20,120,7,17,21.25,0
KUKATPALLY,881,CO,60,10F/V,04:25,11:35,134,8,17,21.25,0
KUKATPALLY,882,CO,60,10F/V,12:35,19:35,126,4,32,21.25,0
KUKATPALLY,941,CO,60,9Y/F,05:20,12:20,132,8,17,21.25,0
KUKATPALLY,942,CO,60,9Y/F,13:20,20:20,132,8,17,21.25,0
KUKATPALLY,951,CO,60,19K/J,06:30,13:40,120,7,17,21.25,0
KUKATPALLY,952,CO,60,19K/J,14:30,21:40,120,7,17,21.25,0
KUKATPALLY,971,CO,60,10F/V,05:35,12:25,134,4,34,21.25,0
KUKATPALLY,972,CO,60,10F/V,13:05,19:55,126,4,32,21.25,0
KUKATPALLY,1061,CO,60,9F,06:10,13:15,132,8,17,21.25,0
KUKATPALLY,1062,CO,60,9F,14:10,21:15,132,8,17,21.25,0
KUKATPALLY,1151,CO,60,10K,07:10,22:10,214,24,9,21.25,0
KUKATPALLY,1261,CO,60,19M,06:20,13:50,131,2,66,21.25,0
KUKATPALLY,1262,CO,60,19M,14:30,22:40,131,2,66,21.25,0
KUKATPALLY,1271,CO,60,19F,05:05,12:25,124,10,12,21.25,0
KUKATPALLY,1272,CO,60,19F,13:15,20:35,124,10,12,21.25,0
KUKATPALLY,1281,CO,60,19M,06:55,14:10,130,7,19,21.25,0
KUKATPALLY,1282,CO,60,19M,14:30,21:40,130,7,19,21.25,0
KUKATPALLY,1291,CO,60,19M,07:45,15:00,130,7,19,21.25,0
KUKATPALLY,1292,CO,60,19M,15:20,22:30,130,7,19,21.25,0
KUKATPALLY,1321,CO,60,10KJ,07:20,14:10,126,6,21,21.25,0
KUKATPALLY,1322,CO,60,10KJ,14:55,21:55,126,6,21,21.25,0
KUKATPALLY,1431,CO,60,19Y/F,06:55,15:05,124,10,12,21.25,0
KUKATPALLY,1432,CO,60,19Y/F,15:05,22:25,124,10,12,21.25,0
KUKATPALLY,1441,CO,60,9F,06:20,13:35,132,8,17,21.25,0
KUKATPALLY,1442,CO,60,9F,14:20,21:35,132,8,17,21.25,0
KUKATPALLY,1451,CO,60,9F,06:40,13:58,132,8,17,21.25,0
KUKATPALLY,1452,CO,60,9F,14:40,21:58,132,6,22,21.25,0
KUKATPALLY,1461,CO,60,9Y/F,05:50,12:55,132,8,17,21.25,0
KUKATPALLY,1462,CO,60,9Y/F,13:50,20:55,132,8,17,21.25,0
KUKATPALLY,1471,CO,60,9Y/F,06:20,13:20,132,8,17,21.25,0
KUKATPALLY,1472,CO,60,9Y/F,14:00,21:00,132,8,17,21.25,0
KUKATPALLY,1511,CO,60,19M,07:25,14:40,130,7,19,21.25,0
KUKATPALLY,1512,CO,60,19M,15:00,22:10,130,7,19,21.25,0
KUKATPALLY,1521,CO,60,19M,07:10,15:10,130,7,19,21.25,0
KUKATPALLY,1522,CO,60,19M,15:35,22:45,130,7,19,21.25,0
KUKATPALLY,1541,CO,60,19M,06:25,13:40,130,7,19,21.25,0
KUKATPALLY,1542,CO,60,19M,14:05,21:15,130,7,19,21.25,0
KUKATPALLY,1711,CO,60,10Y/F,06:40,13:25,129,8,16,21.25,0
KUKATPALLY,1712,CO,60,10Y/F,15:25,22:30,129,8,16,21.25,0
KUKATPALLY,1721,CO,60,10Y/F,05:40,12:25,129,4,32,21.25,0
KUKATPALLY,1722,CO,60,10Y/F,14:15,21:15,129,8,16,21.25,0
KUKATPALLY,1861,CO,60,19M,05:55,13:10,130,7,19,21.25,0
KUKATPALLY,1862,CO,60,19M,13:35,20:45,130,7,19,21.25,0
KUKATPALLY,1901,CO,60,19M,06:10,13:25,130,7,19,21.25,0
KUKATPALLY,1902,CO,60,19M,13:50,21:00,130,7,19,21.25,0
KUKATPALLY,1911,CO,60,19M,06:10,13:20,130,7,19,21.25,0
KUKATPALLY,1912,CO,60,19M,14:10,21:30,130,7,19,21.25,0
KUKATPALLY,1921,CO,60,19M,07:10,14:25,130,7,19,21.25,0
KUKATPALLY,1922,CO,60,19M,14:45,21:55,130,7,19,21.25,0
KUKATPALLY,1931,CO,60,19M,05:00,12:10,130,7,19,21.25,0
KUKATPALLY,1932,CO,60,19M,13:00,20:20,130,7,19,21.25,0
KUKATPALLY,1981,CO,60,10KJ,07:25,14:15,126,2,63,21.25,0
KUKATPALLY,1982,CO,60,10KJ,15:20,22:10,126,2,63,21.25,0
KUKATPALLY,1991,CO,60,10KJ,07:35,14:25,126,8,16,21.25,0
KUKATPALLY,1992,CO,60,10KJ,15:50,22:40,126,2,63,21.25,0
KUKATPALLY,2021,CO,60,10JP,06:00,13:15,112,20,6,21.25,0
KUKATPALLY,2022,CO,60,10JP,14:15,21:30,112,20,6,21.25,0
KUKATPALLY,2031,CO,60,10JP,06:30,13:45,112,20,6,21.25,0
KUKATPALLY,2032,CO,60,10JP,14:45,22:00,112,20,6,21.25,0
KUKATPALLY,2041,CO,60,10JP,07:05,14:20,112,20,6,21.25,0
KUKATPALLY,2042,CO,60,10JP,15:15,22:35,112,20,6,21.25,0
KUKATPALLY,2101,CO,60,19K/J,06:50,14:00,120,7,17,21.25,0
KUKATPALLY,2102,CO,60,19K/J,14:50,22:00,120,7,17,21.25,0
KUKATPALLY,2611,CO,60,19MP,05:05,11:55,127,8,16,21.25,0
KUKATPALLY,2612,CO,60,19MP,13:35,20:45,133,8,17,21.25,0
KUKATPALLY,2621,CO,60,19MP,05:25,12:15,127,8,16,21.25,0
KUKATPALLY,2622,CO,60,19MP,14:00,21:05,133,8,17,21.25,0
KUKATPALLY,2631,CO,60,19MP,05:45,12:40,127,8,16,21.25,0
KUKATPALLY,2632,CO,60,19MP,14:15,21:25,133,8,17,21.25,0
KUKATPALLY,2641,CO,60,19MP,06:35,13:20,127,7,18,21.25,0
KUKATPALLY,2642,CO,60,19MP,15:00,22:05,133,8,17,21.25,0
KUKATPALLY,2651,CO,60,19MP,07:00,13:45,127,7,18,21.25,0
KUKATPALLY,2652,CO,60,19MP,15:30,22:35,133,8,17,21.25,0
KUKATPALLY,2661,CO,60,19MP,06:40,13:25,127,8,16,21.25,0
KUKATPALLY,2662,CO,60,19MP,15:10,22:25,133,8,17,21.25,0
KUKATPALLY,2671,CO,60,19MP,07:15,14:05,127,8,16,21.25,0
KUKATPALLY,2672,CO,60,19MP,15:40,22:45,133,8,17,21.25,0
KUKATPALLY,2681,CO,60,19F,07:15,14:35,124,10,12,21.25,0
KUKATPALLY,2682,CO,60,19F,15:25,22:45,124,10,12,21.25,0
KUKATPALLY,2691,CO,60,19Y/F,07:35,14:55,124,10,12,21.25,0
KUKATPALLY,2692,CO,60,19Y/F,15:45,23:05,124,10,12,21.25,0
KUKATPALLY,2721,CO,60,195WP,06:20,20:45,264,16,17,21.25,0
KUKATPALLY,2741,CO,60,195WP,06:45,14:00,132,8,17,21.25,0
KUKATPALLY,2742,CO,60,195WP,14:45,22:00,132,8,17,21.25,0
KUKATPALLY,2751,CO,60,195WP,07:00,14:15,132,8,17,21.25,0
KUKATPALLY,2752,CO,60,195WP,15:00,22:15,132,8,17,21.25,0
KUKATPALLY,2781,CO,60,9Y/F,06:25,13:40,132,8,17,21.25,0
KUKATPALLY,2782,CO,60,9Y/F,14:25,21:40,132,8,17,21.25,0
KUKATPALLY,2791,CO,60,9Y/F,06:50,14:05,132,8,17,21.25,0
KUKATPALLY,2792,CO,60,9Y/F,14:50,22:05,132,8,17,21.25,0
KUKATPALLY,2801,CO,60,9Y/F,06:55,14:13,132,8,17,21.25,0
KUKATPALLY,2802,CO,60,9Y/F,14:55,22:13,132,8,17,21.25,0
KUKATPALLY,172,CO,60,19K/J,13:35,09:50,252,20,13,21.25,0
KUKATPALLY,742,CO,60,10Y/F,12:55,10:00,259,20,13,21.25,0
KUKATPALLY,932,CO,60,10Y/F,13:10,10:30,259,20,13,21.25,0
KUKATPALLY,1412,CO,60,19K/J,14:10,10:20,252,26,10,21.25,0
KUKATPALLY,1732,CO,60,10Y/F,13:40,11:30,259,18,14,21.25,0
KUKATPALLY,1742,CO,60,19K/J,13:20,09:20,252,20,13,21.25,0
KUKATPALLY,2292,CO,60,10Y/F,13:25,11:00,259,18,14,21.25,0
KUKATPALLY,2712,CO,60,195WP,12:30,10:00,260,14,19,21.25,0
KUKATPALLY,2732,CO,60,195WP,12:45,10:15,260,14,19,21.25,0
KUKATPALLY,41,ME,43,219,04:20,17:10,284,2,142,21.06,0
KUKATPALLY,91,ME,43,19K/J,05:10,12:20,120,7,17,21.06,0
KUKATPALLY,92,ME,43,19K/J,13:10,20:20,120,2,60,21.06,0
KUKATPALLY,131,ME,43,219,07:20,20:10,284,15,19,21.06,0
KUKATPALLY,451,ME,46,G30M,05:50,19:55,280,2,140,21.06,0
KUKATPALLY,551,ME,43,219,05:00,17:50,284,2,142,21.06,0
KUKATPALLY,601,ME,43,19K/J,05:30,12:40,120,7,17,21.06,0
KUKATPALLY,602,ME,43,19K/J,13:30,20:40,120,7,17,21.06,0
KUKATPALLY,701,ME,43,19Y/F,05:25,12:45,124,10,12,21.06,0
KUKATPALLY,702,ME,43,19Y/F,13:35,20:55,124,2,62,21.06,0
KUKATPALLY,751,ME,43,219,05:20,18:10,284,2,142,21.06,0
KUKATPALLY,761,ME,43,219,05:40,18:30,284,2,142,21.06,0
KUKATPALLY,1021,ME,43,10KJ,07:05,14:00,126,7,18,21.06,0
KUKATPALLY,1022,ME,43,10KJ,14:20,21:05,126,2,63,21.06,0
KUKATPALLY,1081,ME,43,30BCPT,04:55,18:15,402,6,67,21.06,0
KUKATPALLY,1091,ME,43,30BCPT,05:25,18:45,402,6,67,21.06,0
KUKATPALLY,1111,ME,43,30BCPT,07:25,20:30,402,6,67,21.06,0
KUKATPALLY,1121,ME,43,10KJ,06:50,13:45,126,7,18,21.06,0
KUKATPALLY,1122,ME,43,10KJ,14:05,21:00,126,2,63,21.06,0
KUKATPALLY,1131,ME,43,30BCPT,08:25,21:40,402,6,67,21.06,0
KUKATPALLY,1201,ME,43,19Y/F,06:25,13:45,124,10,12,21.06,0
KUKATPALLY,1202,ME,43,19Y/F,14:35,21:55,124,10,12,21.06,0
KUKATPALLY,1801,ME,43,219,06:00,18:50,284,2,142,21.06,0
KUKATPALLY,1811,ME,43,219,06:20,19:10,284,2,142,21.06,0
KUKATPALLY,1961,ME,43,219,06:40,19:30,284,2,142,21.06,0
KUKATPALLY,1971,ME,43,219,07:00,19:50,284,2,142,21.06,0
KUKATPALLY,2931,ME,43,500BNGL,08:00,21:55,428,8,53.5,21.06,0
KUKATPALLY,3031,ME,43,500JDKL,06:00,19:25,414,6,69,21.06,0
KUKATPALLY,12,ME,43,219,12:00,09:25,300,11,27,21.06,0
KUKATPALLY,2082,ME,43,219,12:10,09:50,300,11,27,21.06,0
KUKATPALLY,2092,ME,43,219,12:15,10:10,300,11,27,21.06,0
KUKATPALLY,2392,ME,43,19S/505,11:50,10:45,317,10,32,21.06,0
KUKATPALLY,2402,ME,43,19S/505,12:20,10:30,317,10,32,21.06,0
KUKATPALLY,2412,ME,43,19S/505,12:50,11:45,317,10,32,21.06,0
KUKATPALLY,2422,ME,43,19S/505,13:20,12:15,317,10,32,21.06,0
KUKATPALLY,2512,ME,43,219,12:25,08:10,304,11,28,21.06,0
KUKATPALLY,2522,ME,43,219,12:30,08:25,304,11,28,21.06,0
KUKATPALLY,2532,ME,43,219,12:35,08:40,304,11,28,21.06,0
KUKATPALLY,2542,ME,43,219,12:40,08:55,304,11,28,21.06,0
KUKATPALLY,2301,MO,60,219S/502,05:15,19:15,328,16,21,18,0
KUKATPALLY,2311,MO,60,219S/502,05:45,19:40,328,16,21,18,0
KUKATPALLY,2321,MO,60,219S/502,06:05,19:45,328,16,21,18,0
KUKATPALLY,2331,MO,60,219S/502,06:30,20:25,328,16,21,18,0
KUKATPALLY,2431,MO,60,219S/502,06:25,20:05,328,16,21,18,0
KUKATPALLY,2441,MO,60,219S/502,07:10,20:45,328,16,21,18,0
KUKATPALLY,3041,MO,60,219S/502,07:00,21:05,328,16,21,18,0
KUKATPALLY,3052,MO,60,219S/502,14:00,11:30,364,10,36,18,0
KUKATPALLY,2342,MO,60,219S/502,12:10,10:40,382,18,21,18,0
KUKATPALLY,2352,MO,60,219S/502,12:30,11:00,382,16,24,18,0
KUKATPALLY,2362,MO,60,219S/502,12:50,11:20,364,18,20,18,0
KUKATPALLY,2372,MO,60,219S/502,13:10,11:40,364,18,20,18,0
KUKATPALLY,2382,MO,60,219S/502,13:30,12:00,382,18,21,18,0
KUKATPALLY,1071,PE,43,30BCPT,06:25,19:35,379,7,54,19,0
KUKATPALLY,2911,VC,34,30BCPT,05:55,19:05,402,6,67,21.45,0
KUKATPALLY,2921,VC,34,30BCPT,07:55,21:00,402,6,67,21.45,0
KUKATPALLY,2941,VC,34,GITAM,06:25,20:15,278,11,25,21.45,0
KUKATPALLY,2951,VC,34,219,07:00,20:20,286,11,26,21.45,0
KUKATPALLY,2961,VC,34,WONDERLA,08:00,22:00,180,4,45,21.45,0
KUKATPALLY,2971,VC,34,GD26,05:55,20:00,282,2,141,21.45,0
KUKATPALLY,2981,VC,34,GD27,05:50,20:00,279,2,140,21.45,0
KUKATPALLY,2991,VC,34,219,06:20,19:10,284,10,28,21.45,0
KUKATPALLY,3001,VC,34,219,06:40,19:30,284,10,28,21.45,0
KUKATPALLY,3011,VC,34,219,07:00,19:50,284,10,28,21.45,0
KUKATPALLY,3021,VC,34,219,07:20,20:10,284,10,28,21.45,0
MAHABOOBABAD,DL01,SL,41,HNK-HYD,04:00,16:30,464,2,232,19.27,0
MAHABOOBABAD,DL02,SL,41,HNK-HYD,17:30,11:30,464,2,232,19.27,0
MAHABOOBABAD,DL03,SL,41,HNK-HYD,06:15,18:00,464,2,232,19.27,0
MAHABOOBABAD,HBC1,EX,52,BDCM-HNK,06:45,21:55,524,6,87,18.18,0
MAHABOOBABAD,HN05,EX,52,HNK-HYD,07:50,20:30,464,2,232,18.18,0
MAHABOOBABAD,RHY1,EX,52,HNK-HYD,14:15,11:30,564,4,141,18.18,0
MAHABOOBABAD,ETR1,EX,52,MHB-ETUR,06:45,19:20,532,8,67,18.18,0
MAHABOOBABAD,ESR1,EX,52,SURYAPET,05:00,19:30,522,6,87,18.18,0
MAHABOOBABAD,EY01,EX,52,YELLANDU,06:00,20:00,456,12,38,18.18,0
MAHABOOBABAD,EY02,EX,52,YELLANDU,06:30,20:30,456,12,38,18.18,0
MAHABOOBABAD,EY03,EX,52,YELLANDU,07:00,21:00,456,12,38,18.18,0
MAHABOOBABAD,EY04,EX,52,YELLANDU,07:30,21:30,456,12,38,18.18,0
MAHABOOBABAD,NH01,EX,52,YELLANDU,05:30,21:55,532,14,38,18.18,0
MAHABOOBABAD,GDK1,PVG,53,GRL-KMM,07:00,19:30,340,10,34,17.86,1
MAHABOOBABAD,INW1,PVG,53,ING/WGL,12:30,09:30,380,6,63,17.86,0
MAHABOOBABAD,KLD2,PVG,53,KLD/WGL,05:30,18:30,340,4,85,17.86,1
MAHABOOBABAD,BDB1,PVG,53,MHB-AMPL,06:30,18:15,350,10,35,17.86,0
MAHABOOBABAD,KM01,PVG,53,MHBD-KMM,05:00,19:45,416,8,52,17.86,0
MAHABOOBABAD,KM05,PVG,53,MHBD-KMM,05:30,20:15,416,8,52,17.86,0
MAHABOOBABAD,KM15,PVG,53,MHBD-KMM,06:00,20:45,416,8,52,17.86,0
MAHABOOBABAD,KM22,PVG,53,MHBD-KMM,08:00,06:45,420,8,53,17.86,0
MAHABOOBABAD,KM23,PVG,53,MHBD-KMM,08:30,07:45,420,8,53,17.86,0
MAHABOOBABAD,NP02,PVG,53,MHBD-KMM,07:30,22:15,416,8,52,17.86,0
MAHABOOBABAD,NP03,PVG,53,MHBD-KMM,06:30,21:15,416,8,52,17.86,0
MAHABOOBABAD,NP04,PVG,53,MHBD-KMM,07:00,21:45,416,8,52,17.86,0
MAHABOOBABAD,BDB5,PVG,53,MHB-GPUR,07:30,18:35,360,8,45,17.86,1
MAHABOOBABAD,BDB4,PVG,53,MHB-MVDU,07:30,19:20,355,6,59,17.86,0
MAHABOOBABAD,BDB2,PVG,53,MHB-VNRM,06:30,18:15,350,10,35,17.86,0
MAHABOOBABAD,BDB3,PVG,53,MHB-VSPL,07:30,19:45,320,10,32,17.86,0
MAHABOOBABAD,NRP1,PVG,53,MH-NRSPT,07:15,20:30,416,10,42,17.86,0
MAHABOOBABAD,GN03,PVG,53,NGRM-WGL,13:00,10:45,360,8,45,17.86,0
MAHABOOBABAD,GUM1,PVG,53,OOTLA,08:00,19:45,396,8,50,17.86,0
MAHABOOBABAD,RGY1,PVG,53,RGDL/YLD,07:30,18:40,340,6,57,17.86,0
MAHABOOBABAD,ASP1,PVG,53,SRPT/TNC,05:45,18:45,348,4,87,17.86,0
MAHABOOBABAD,ASP2,PVG,53,SRPT/TNC,06:45,19:45,348,4,87,17.86,0
MAHABOOBABAD,ASP3,PVG,53,SRPT/TNC,06:15,19:15,348,4,87,17.86,0
MAHABOOBABAD,ASP5,PVG,53,SRPT/TNC,08:15,21:15,348,4,87,17.86,0
MAHABOOBABAD,YS01,PVG,53,SRPT/TNC,07:15,20:15,348,4,87,17.86,0
MAHABOOBABAD,TS01,PVG,53,THORRUR,06:00,19:05,360,8,45,17.86,0
MAHABOOBABAD,TS03,PVG,53,THORRUR,07:20,20:45,360,8,45,17.86,0
MAHABOOBABAD,VTL1,PVG,53,VTDPL,06:40,22:00,406,6,68,17.86,0
MAHABOOBABAD,BPT1,PVG,53,WL/KSDM,06:00,18:30,340,4,85,17.86,0
MAHABOOBABAD,CHG1,PVG,53,WL/KSDM,06:30,19:10,360,6,60,17.86,0
MAHABOOBABAD,GN01,PVG,53,WL/KSDM,07:30,22:05,400,6,67,17.86,0
MAHABOOBABAD,GPR1,PVG,53,WL/KSDM,06:15,19:20,350,4,88,17.86,0
MAHABOOBABAD,WL13,PVG,53,WL/KSDM,06:30,20:00,360,4,90,17.86,0
MAHABOOBABAD,WLK1,PVG,53,WL/KSDM,07:40,20:40,340,4,85,17.86,0
MAHABOOBABAD,WLK2,PVG,53,WL/KSDM,11:40,10:00,360,4,90,17.86,0
MAHABOOBABAD,WK01,PVG,53,WLKRPL,06:30,19:30,430,8,54,17.86,0
MAHABOOBABAD,YLT1,PVG,53,YELLANDU,06:40,22:00,420,10,42,17.86,0
MAHABOOBABAD,NK02,PE,51,BDCM-HNK,06:00,18:00,424,4,106,18.03,0
MAHABOOBABAD,HN09,PE,51,HNK-HYD,08:10,21:05,464,2,232,18.03,0
MAHABOOBABAD,HYD1,PE,51,HNK-HYD,05:45,18:15,464,2,232,18.03,0
MAHABOOBABAD,HYD2,PE,51,HNK-HYD,05:00,16:50,446,2,223,18.03,0
MAHABOOBABAD,HYD3,PE,51,HNK-HYD,07:15,19:30,464,2,232,18.03,0
MAHABOOBABAD,MCL1,PE,51,HNK-MNCL,12:00,11:00,504,2,252,18.03,0
MAHABOOBABAD,HK01,PE,51,HYD/KMM,05:00,19:00,524,2,262,18.03,0
MAHABOOBABAD,KPH1,PE,51,KRPL-HYD,05:10,17:40,456,2,228,18.03,0
MAHABOOBABAD,HT01,PE,51,KSDM/HYD,05:00,17:15,438,2,219,18.03,0
MAHABOOBABAD,JGT2,PE,51,TRR/JGT,06:15,20:45,535,2,268,18.03,0
MAHABOOBABAD,ATC1,PO,55,ABP/VSPL,07:15,18:50,300,10,30,17.66,0
MAHABOOBABAD,DKL1,PO,55,DORNAKAL,06:20,19:45,378,10,38,17.66,0
MAHABOOBABAD,DKL2,PO,55,DORNAKAL,06:00,19:55,378,10,38,17.66,0
MAHABOOBABAD,BPL1,PO,55,KMM/BPL,07:15,19:10,330,8,41,17.66,0
MAHABOOBABAD,GGR1,PO,55,MHB-KTGD,06:30,20:30,405,8,51,17.66,0
MAHABOOBABAD,KM08,PO,55,MHB-NSPT,06:20,19:25,400,8,50,17.66,0
MAHABOOBABAD,KM13,PO,55,MHB-NSPT,05:45,19:15,400,8,50,17.66,0
MAHABOOBABAD,KM20,PO,55,MHB-NSPT,06:55,20:00,415,8,52,17.66,0
