depot,date,passengers_per_day,actual_kms,occupancy_ratio
KUKATPALLY,2026-01-22,105092.0,36009.0,0.9089
KUKATPALLY,2026-01-23,105970.0,38480.0,0.8565
KUKATPALLY,2026-01-24,101529.0,36281.0,0.8708
KUKATPALLY,2026-01-25,76977.0,33628.0,0.7689
KUKATPALLY,2026-01-26,85792.0,32090.0,0.8602
KUKATPALLY,2026-01-27,95482.0,28279.0,1.1262
KUKATPALLY,2026-01-28,74943.0,20966.0,1.2436
KUKATPALLY,2026-01-29,74978.0,20304.0,1.2362
KUKATPALLY,2026-01-30,72890.0,19358.0,1.2561
KUKATPALLY,2026-01-31,67692.0,21835.0,1.1175
KUKATPALLY,2026-02-01,56663.0,21864.0,0.8776
KUKATPALLY,2026-02-02,105969.0,39119.0,0.9488
KUKATPALLY,2026-02-03,101202.0,35789.0,0.8643
KUKATPALLY,2026-02-04,98687.0,35716.0,0.8513
KUKATPALLY,2026-02-05,100951.0,35940.0,0.8612
KUKATPALLY,2026-02-06,97676.0,37683.0,0.842
KUKATPALLY,2026-02-07,98959.0,35779.0,0.8409
KUKATPALLY,2026-02-08,84424.0,35403.0,0.7724
KUKATPALLY,2026-02-09,108503.0,39794.0,0.8544
KUKATPALLY,2026-02-10,106973.0,37754.0,0.8663
KUKATPALLY,2026-02-11,100391.0,36436.0,0.8437
KUKATPALLY,2026-02-12,108630.0,37273.0,0.896
KUKATPALLY,2026-02-14,92591.0,36819.0,0.78
KUKATPALLY,2026-02-15,70535.0,32311.0,0.66
KUKATPALLY,2026-02-16,96215.0,40713.0,0.77
KUKATPALLY,2026-02-17,100004.0,37552.0,0.81
KUKATPALLY,2026-02-18,101281.0,36668.0,0.85
KUKATPALLY,2026-02-19,98933.0,36204.0,0.85
KUKATPALLY,2026-02-20,96472.0,35979.0,0.86
KUKATPALLY,2026-02-21,92015.0,35022.0,0.8342
KUKATPALLY,2026-02-22,82692.0,35814.0,0.7489
KUKATPALLY,2026-02-23,106843.0,40280.0,0.8448
KUKATPALLY,2026-02-24,101555.0,37801.0,0.84
KUKATPALLY,2026-02-25,97611.0,37549.0,0.8831
KUKATPALLY,2026-02-26,98942.0,131732.0,0.73
KUKATPALLY,2026-02-27,93816.0,36566.0,0.84
KUKATPALLY,2026-02-28,90253.0,37688.0,0.83
KUKATPALLY,2026-03-01,73408.0,35446.0,0.69
KUKATPALLY,2026-03-02,99084.0,40307.0,0.85
KUKATPALLY,2026-03-03,47743.0,38710.0,0.5635
KUKATPALLY,2026-03-04,88235.0,39776.0,0.7603
KUKATPALLY,2026-03-05,97660.0,37582.0,0.897
KUKATPALLY,2026-03-06,91816.0,51479.0,0.8348
KUKATPALLY,2026-03-07,85404.0,34794.0,0.794
KUKATPALLY,2026-03-08,79485.0,35692.0,0.7559
KUKATPALLY,2026-03-09,102212.0,39736.0,0.8778
KUKATPALLY,2026-03-10,94878.0,37727.0,0.8587
KUKATPALLY,2026-03-11,96005.0,36561.0,0.83
KUKATPALLY,2026-03-12,94833.0,36427.0,0.895
KUKATPALLY,2026-03-13,93398.0,36754.0,0.8756
KUKATPALLY,2026-03-14,88434.0,35310.0,0.8143
KUKATPALLY,2026-03-15,78216.0,34432.0,0.7626000000000001
KUKATPALLY,2026-03-16,101242.0,39377.0,0.8334999999999999
MAHABOOBABAD,2023-01-01,11193.0,16152.0,0.7485
MAHABOOBABAD,2023-01-02,20891.0,24269.0,0.7098
MAHABOOBABAD,2023-01-03,18409.0,24361.0,0.666
MAHABOOBABAD,2023-01-04,19266.0,24885.0,0.6738
MAHABOOBABAD,2023-01-05,18602.0,24744.0,0.6423
MAHABOOBABAD,2023-01-06,17565.0,25286.0,0.6991
MAHABOOBABAD,2023-01-07,18502.0,26606.0,0.6618
MAHABOOBABAD,2023-01-08,15289.0,22138.0,0.6881
MAHABOOBABAD,2023-01-09,19530.0,25364.0,0.6502
MAHABOOBABAD,2023-01-10,17301.0,22507.0,0.675
MAHABOOBABAD,2023-01-11,20677.0,26782.0,0.6523
MAHABOOBABAD,2023-01-12,25901.0,26342.0,0.5924
MAHABOOBABAD,2023-01-13,24359.0,27410.0,0.6557
MAHABOOBABAD,2023-01-14,18854.0,26697.0,0.6658
MAHABOOBABAD,2023-01-15,10876.0,13165.0,0.6184
MAHABOOBABAD,2023-01-16,22023.0,27046.0,0.6091
MAHABOOBABAD,2023-01-17,23931.0,27336.0,0.6106
MAHABOOBABAD,2023-01-18,6881.0,18708.0,0.6146
MAHABOOBABAD,2023-01-19,22258.0,22766.0,0.5682
MAHABOOBABAD,2023-01-20,21835.0,25295.0,0.5999
MAHABOOBABAD,2023-01-21,17722.0,23089.0,0.6122
MAHABOOBABAD,2023-01-22,18257.0,23869.0,0.6567
MAHABOOBABAD,2023-01-23,25483.0,27110.0,0.6157
MAHABOOBABAD,2023-01-24,19352.0,25222.0,0.6229
MAHABOOBABAD,2023-01-25,20954.0,25993.0,0.6177
MAHABOOBABAD,2023-01-26,16766.0,19562.0,0.6704
MAHABOOBABAD,2023-01-27,20313.0,23767.0,0.5469
MAHABOOBABAD,2023-01-28,20421.0,26207.0,0.5413
MAHABOOBABAD,2023-01-29,15782.0,22170.0,0.648
MAHABOOBABAD,2023-01-30,22050.0,26425.0,0.635
MAHABOOBABAD,2023-01-31,18854.0,23713.0,0.6706
MAHABOOBABAD,2023-02-01,20623.0,24685.0,0.6211
MAHABOOBABAD,2023-02-02,17422.0,19464.0,0.666
MAHABOOBABAD,2023-02-03,17341.0,19014.0,0.6468
MAHABOOBABAD,2023-02-04,18243.0,17965.0,0.7636
MAHABOOBABAD,2023-02-05,12969.0,14227.0,0.6951
MAHABOOBABAD,2023-02-06,26883.0,26174.0,0.8408
MAHABOOBABAD,2023-02-07,20597.0,23852.0,0.6583
MAHABOOBABAD,2023-02-08,21759.0,26306.0,0.6039
MAHABOOBABAD,2023-02-09,22859.0,25986.0,0.6313
MAHABOOBABAD,2023-02-10,23022.0,25773.0,0.6564
MAHABOOBABAD,2023-02-11,22669.0,26758.0,0.6702
MAHABOOBABAD,2023-02-12,22368.0,24922.0,0.7305
MAHABOOBABAD,2023-02-13,24627.0,25898.0,0.6883
MAHABOOBABAD,2023-02-14,20446.0,24753.0,0.6145
MAHABOOBABAD,2023-02-15,23694.0,24694.0,0.7539
MAHABOOBABAD,2023-02-16,24303.0,24836.0,0.7334
MAHABOOBABAD,2023-02-17,24330.0,26924.0,0.7425
MAHABOOBABAD,2023-02-18,22022.0,22455.0,0.6693
MAHABOOBABAD,2023-02-19,26870.0,25842.0,0.6628
MAHABOOBABAD,2023-02-20,22523.0,26423.0,0.6414
MAHABOOBABAD,2023-02-21,21081.0,25435.0,0.6065
MAHABOOBABAD,2023-02-22,24057.0,25892.0,0.686
MAHABOOBABAD,2023-02-23,22620.0,25456.0,0.6775
MAHABOOBABAD,2023-02-24,23629.0,25251.0,0.6921
MAHABOOBABAD,2023-02-25,21472.0,25579.0,0.6176
MAHABOOBABAD,2023-02-26,20862.0,23894.0,0.6344
MAHABOOBABAD,2023-02-27,24132.0,26347.0,0.6752
MAHABOOBABAD,2023-02-28,20041.0,25315.0,0.5725
MAHABOOBABAD,2023-03-01,22619.0,25390.0,0.6405
MAHABOOBABAD,2023-03-02,22258.0,26113.0,0.6024
MAHABOOBABAD,2023-03-03,20732.0,24683.0,0.5835
MAHABOOBABAD,2023-03-04,21170.0,24882.0,0.598
MAHABOOBABAD,2023-03-05,20693.0,24690.0,0.6128
MAHABOOBABAD,2023-03-06,22232.0,25201.0,0.6386
MAHABOOBABAD,2023-03-07,11822.0,18377.0,0.4581
MAHABOOBABAD,2023-03-08,22061.0,25163.0,0.6408
MAHABOOBABAD,2023-03-09,26992.0,25121.0,0.7843
MAHABOOBABAD,2023-03-10,26753.0,25315.0,0.7556
MAHABOOBABAD,2023-03-11,24710.0,24855.0,0.7193
MAHABOOBABAD,2023-03-12,24662.0,24484.0,0.7455
MAHABOOBABAD,2023-03-13,27452.0,25996.0,0.7793
MAHABOOBABAD,2023-03-14,24171.0,25064.0,0.6995
MAHABOOBABAD,2023-03-15,23888.0,25275.0,0.6632
MAHABOOBABAD,2023-03-16,24011.0,25263.0,0.6848
MAHABOOBABAD,2023-03-17,25537.0,24923.0,0.7243
MAHABOOBABAD,2023-03-18,28086.0,25162.0,0.794
MAHABOOBABAD,2023-03-19,23809.0,24104.0,0.7143
MAHABOOBABAD,2023-03-20,28092.0,26151.0,0.8049
MAHABOOBABAD,2023-03-21,22169.0,25428.0,0.6688
MAHABOOBABAD,2023-03-22,12739.0,17114.0,0.5335
MAHABOOBABAD,2023-03-23,22590.0,24740.0,0.6596
MAHABOOBABAD,2023-03-24,21311.0,24540.0,0.6115
MAHABOOBABAD,2023-03-25,19800.0,25222.0,0.5614
MAHABOOBABAD,2023-03-26,17933.0,23113.0,0.5614
MAHABOOBABAD,2023-03-27,22111.0,25048.0,0.6413
MAHABOOBABAD,2023-03-28,20442.0,24964.0,0.6127
MAHABOOBABAD,2023-03-29,20771.0,26188.0,0.5649
MAHABOOBABAD,2023-03-30,12801.0,21245.0,0.4942
MAHABOOBABAD,2023-03-31,19570.0,25541.0,0.6938
MAHABOOBABAD,2023-04-01,19075.0,25089.0,0.5422
MAHABOOBABAD,2023-04-02,16908.0,22470.0,0.5293
MAHABOOBABAD,2023-04-03,19933.0,24095.0,0.6097
MAHABOOBABAD,2023-04-04,17303.0,24956.0,0.4894
MAHABOOBABAD,2023-04-05,16025.0,22621.0,0.5339
MAHABOOBABAD,2023-04-06,17615.0,23920.0,0.5316
MAHABOOBABAD,2023-04-07,13804.0,18783.0,0.5615
MAHABOOBABAD,2023-04-08,15712.0,22222.0,0.521
MAHABOOBABAD,2023-04-09,15361.0,21670.0,0.5227
MAHABOOBABAD,2023-04-10,20268.0,25144.0,0.6066
MAHABOOBABAD,2023-04-11,18041.0,23971.0,0.7723
MAHABOOBABAD,2023-04-12,17204.0,23373.0,0.5145
MAHABOOBABAD,2023-04-13,17057.0,24352.0,0.4911
MAHABOOBABAD,2023-04-14,12142.0,21541.0,0.4934
MAHABOOBABAD,2023-04-15,16560.0,24223.0,0.4811
MAHABOOBABAD,2023-04-16,15012.0,21020.0,0.497
MAHABOOBABAD,2023-04-17,19897.0,24721.0,0.5702
MAHABOOBABAD,2023-04-18,16814.0,26158.0,0.545
MAHABOOBABAD,2023-04-19,16566.0,23622.0,0.4979
MAHABOOBABAD,2023-04-20,16306.0,21310.0,0.534
MAHABOOBABAD,2023-04-21,19108.0,23698.0,0.6041
MAHABOOBABAD,2023-04-22,13858.0,17531.0,0.5861
MAHABOOBABAD,2023-04-23,16541.0,20889.0,0.5468
MAHABOOBABAD,2023-04-24,21463.0,24702.0,0.6331
MAHABOOBABAD,2023-04-25,17789.0,23909.0,0.5205
MAHABOOBABAD,2023-04-26,19421.0,23534.0,0.5919
MAHABOOBABAD,2023-04-27,19839.0,23702.0,0.6006
MAHABOOBABAD,2023-04-28,18270.0,24039.0,0.5518
MAHABOOBABAD,2023-04-29,18987.0,24163.0,0.5763
MAHABOOBABAD,2023-04-30,20055.0,22646.0,0.6647
MAHABOOBABAD,2023-05-01,22836.0,24715.0,0.6867
MAHABOOBABAD,2023-05-02,21913.0,24463.0,0.6796
MAHABOOBABAD,2023-05-03,24898.0,24793.0,0.8207
MAHABOOBABAD,2023-05-04,22255.0,23632.0,0.7381
MAHABOOBABAD,2023-05-05,23832.0,26025.0,0.7023
MAHABOOBABAD,2023-05-06,23326.0,24604.0,0.6927
MAHABOOBABAD,2023-05-07,23224.0,23378.0,0.7518
MAHABOOBABAD,2023-05-08,25113.0,25462.0,0.7103
MAHABOOBABAD,2023-05-09,19987.0,25036.0,0.5763
MAHABOOBABAD,2023-05-10,23374.0,25511.0,0.6576
MAHABOOBABAD,2023-05-11,,,0.6835
MAHABOOBABAD,2023-05-12,23160.0,24854.0,0.6796
MAHABOOBABAD,2023-05-13,22464.0,25222.0,0.6776
MAHABOOBABAD,2023-05-14,21927.0,23179.0,0.7107
MAHABOOBABAD,2023-05-15,25259.0,26184.0,0.7243
MAHABOOBABAD,2023-05-16,19639.0,23977.0,0.5858
MAHABOOBABAD,2023-05-17,21875.0,24722.0,0.6282
MAHABOOBABAD,2023-05-18,20528.0,24417.0,0.6033
MAHABOOBABAD,2023-05-19,16125.0,21482.0,0.5292
MAHABOOBABAD,2023-05-20,21161.0,24113.0,0.6384
MAHABOOBABAD,2023-05-21,24396.0,24654.0,0.7837
MAHABOOBABAD,2023-05-22,26648.0,25871.0,0.7863
MAHABOOBABAD,2023-05-23,22589.0,24059.0,0.689
MAHABOOBABAD,2023-05-24,25004.0,23505.0,0.7731
MAHABOOBABAD,2023-05-25,25743.0,24321.0,0.7793
MAHABOOBABAD,2023-05-26,23616.0,24695.0,0.7051
MAHABOOBABAD,2023-05-27,21855.0,24441.0,0.6766
MAHABOOBABAD,2023-05-28,22592.0,25281.0,0.6579
MAHABOOBABAD,2023-05-29,26437.0,26175.0,0.7517
MAHABOOBABAD,2023-05-30,22807.0,24866.0,0.7031
MAHABOOBABAD,2023-05-31,26443.0,32780.0,0.6151
MAHABOOBABAD,2023-06-01,29751.0,24813.0,0.8831
MAHABOOBABAD,2023-06-02,25237.0,24721.0,0.7827
MAHABOOBABAD,2023-06-03,25207.0,22625.0,0.8288
MAHABOOBABAD,2023-06-04,23499.0,22778.0,0.785
MAHABOOBABAD,2023-06-05,28036.0,26221.0,1.0063
MAHABOOBABAD,2023-06-06,23855.0,23994.0,0.7471
MAHABOOBABAD,2023-06-07,26983.0,24512.0,0.8404
MAHABOOBABAD,2023-06-08,27519.0,24410.0,0.8536
MAHABOOBABAD,2023-06-09,25724.0,23399.0,0.8212
MAHABOOBABAD,2023-06-10,26187.0,23810.0,0.8029
MAHABOOBABAD,2023-06-11,22086.0,24352.0,0.6505
MAHABOOBABAD,2023-06-12,27164.0,25278.0,0.777
MAHABOOBABAD,2023-06-13,23538.0,24565.0,0.6954
MAHABOOBABAD,2023-06-14,25404.0,23959.0,0.7537
MAHABOOBABAD,2023-06-15,24462.0,23790.0,0.723
MAHABOOBABAD,2023-06-16,23286.0,24242.0,0.6908
MAHABOOBABAD,2023-06-17,22090.0,23844.0,0.6696
MAHABOOBABAD,2023-06-18,16290.0,22205.0,0.5323
MAHABOOBABAD,2023-06-19,25892.0,25527.0,0.7519
MAHABOOBABAD,2023-06-20,20929.0,24323.0,0.6149
MAHABOOBABAD,2023-06-21,22684.0,24077.0,0.712
MAHABOOBABAD,2023-06-22,22488.0,24422.0,0.662
MAHABOOBABAD,2023-06-23,22154.0,23709.0,0.6901
MAHABOOBABAD,2023-06-24,22264.0,24606.0,0.6831
MAHABOOBABAD,2023-06-25,19011.0,22912.0,0.6327
MAHABOOBABAD,2023-06-26,24430.0,24992.0,0.708
MAHABOOBABAD,2023-06-27,20515.0,23324.0,0.6022
MAHABOOBABAD,2023-06-28,23199.0,23944.0,0.6757
MAHABOOBABAD,2023-06-29,16325.0,21035.0,0.5618
MAHABOOBABAD,2023-06-30,16632.0,24942.0,0.8312
MAHABOOBABAD,2023-07-01,21927.0,24276.0,0.6324
MAHABOOBABAD,2023-07-02,18826.0,21607.0,0.6459
MAHABOOBABAD,2023-07-03,26259.0,26322.0,0.7411
MAHABOOBABAD,2023-07-04,19512.0,23199.0,0.6159
MAHABOOBABAD,2023-07-05,22599.0,23998.0,0.6566
MAHABOOBABAD,2023-07-06,21882.0,23144.0,0.675
MAHABOOBABAD,2023-07-07,19972.0,23276.0,0.653
MAHABOOBABAD,2023-07-08,19502.0,24217.0,0.6147
MAHABOOBABAD,2023-07-09,18738.0,22154.0,0.6236
MAHABOOBABAD,2023-07-10,23550.0,25326.0,0.6841
MAHABOOBABAD,2023-07-11,19940.0,23795.0,0.617
MAHABOOBABAD,2023-07-12,20977.0,22074.0,0.6852
MAHABOOBABAD,2023-07-13,21340.0,24512.0,0.6258
MAHABOOBABAD,2023-07-14,19845.0,23710.0,0.5798
MAHABOOBABAD,2023-07-15,20089.0,23778.0,0.6631
MAHABOOBABAD,2023-07-16,16601.0,20728.0,0.5921
MAHABOOBABAD,2023-07-17,16753.0,22679.0,0.5827
MAHABOOBABAD,2023-07-18,19578.0,23248.0,0.6089
MAHABOOBABAD,2023-07-19,19079.0,21981.0,0.6359
MAHABOOBABAD,2023-07-20,17641.0,21545.0,0.5802
MAHABOOBABAD,2023-07-21,,,0.5624
MAHABOOBABAD,2023-07-22,,,0.578
MAHABOOBABAD,2023-07-23,15277.0,20198.0,0.5435
MAHABOOBABAD,2023-07-24,21771.0,23737.0,0.6629
MAHABOOBABAD,2023-07-25,,,0.5332
MAHABOOBABAD,2023-07-26,13710.0,15689.0,0.5912
MAHABOOBABAD,2023-07-27,2254.0,4059.0,0.6501
MAHABOOBABAD,2023-07-28,5700.0,6596.0,0.5331
MAHABOOBABAD,2023-07-29,,,0.5051
MAHABOOBABAD,2023-07-30,13562.0,19436.0,0.495
MAHABOOBABAD,2023-07-31,20683.0,23290.0,0.6517
MAHABOOBABAD,2023-08-01,18599.0,23668.0,0.5769
MAHABOOBABAD,2023-08-02,18672.0,23174.0,0.5888
MAHABOOBABAD,2023-08-03,18365.0,22734.0,0.5855
MAHABOOBABAD,2023-08-04,17297.0,22194.0,0.5593
MAHABOOBABAD,2023-08-05,17470.0,23803.0,0.5393
MAHABOOBABAD,2023-08-06,14686.0,19973.0,0.5252
MAHABOOBABAD,2023-08-07,20310.0,24175.0,0.663
MAHABOOBABAD,2023-08-08,17767.0,23320.0,0.5704
MAHABOOBABAD,2023-08-09,18503.0,23341.0,0.5537
MAHABOOBABAD,2023-08-10,19379.0,22440.0,0.6052
MAHABOOBABAD,2023-08-11,19439.0,23343.0,0.6045
MAHABOOBABAD,2023-08-12,18324.0,21783.0,0.6762
MAHABOOBABAD,2023-08-13,16981.0,20618.0,0.5982
MAHABOOBABAD,2023-08-14,23067.0,25045.0,0.6911
MAHABOOBABAD,2023-08-15,15863.0,21152.0,0.548
MAHABOOBABAD,2023-08-16,16832.0,21200.0,0.5808
MAHABOOBABAD,2023-08-17,20209.0,23400.0,0.6256
MAHABOOBABAD,2023-08-18,20244.0,24144.0,0.6068
MAHABOOBABAD,2023-08-19,18960.0,23505.0,0.5925
MAHABOOBABAD,2023-08-20,17137.0,20576.0,0.5954
MAHABOOBABAD,2023-08-21,22048.0,24390.0,0.6681
MAHABOOBABAD,2023-08-22,17745.0,23375.0,0.5528
MAHABOOBABAD,2023-08-23,19714.0,24864.0,0.6764
MAHABOOBABAD,2023-08-24,18851.0,24283.0,0.5574
MAHABOOBABAD,2023-08-25,16354.0,22506.0,0.5431
MAHABOOBABAD,2023-08-26,20476.0,24868.0,0.6096
MAHABOOBABAD,2023-08-27,13485.0,18988.0,0.9904
MAHABOOBABAD,2023-08-28,23967.0,23645.0,0.7386
MAHABOOBABAD,2023-08-29,21610.0,24300.0,0.6493
MAHABOOBABAD,2023-08-30,27159.0,25954.0,0.8184
MAHABOOBABAD,2023-08-31,34104.0,26277.0,1.0158
MAHABOOBABAD,2023-09-01,26712.0,23349.0,0.8432
MAHABOOBABAD,2023-09-02,26330.0,24178.0,0.8182
MAHABOOBABAD,2023-09-03,22175.0,24081.0,0.7096
MAHABOOBABAD,2023-09-04,27235.0,25601.0,0.8233
MAHABOOBABAD,2023-09-05,19415.0,22980.0,0.6535
MAHABOOBABAD,2023-09-06,20889.0,23158.0,0.6898
MAHABOOBABAD,2023-09-07,17541.0,22434.0,0.5797
MAHABOOBABAD,2023-09-08,19993.0,23216.0,0.6457
MAHABOOBABAD,2023-09-09,19402.0,23092.0,0.6453
MAHABOOBABAD,2023-09-10,19079.0,21181.0,0.6537
MAHABOOBABAD,2023-09-11,23990.0,25521.0,0.7251
MAHABOOBABAD,2023-09-12,19442.0,23622.0,0.6292
MAHABOOBABAD,2023-09-13,18931.0,21897.0,0.6309
MAHABOOBABAD,2023-09-14,18538.0,22069.0,0.5918
MAHABOOBABAD,2023-09-15,18183.0,21507.0,0.6196
MAHABOOBABAD,2023-09-16,19899.0,24958.0,0.8556
MAHABOOBABAD,2023-09-17,20740.0,25923.0,0.6779
MAHABOOBABAD,2023-09-18,13793.0,19002.0,0.4935
MAHABOOBABAD,2023-09-19,18963.0,24002.0,0.5919
MAHABOOBABAD,2023-09-20,20440.0,24746.0,0.6143
MAHABOOBABAD,2023-09-21,19766.0,22842.0,0.6232
MAHABOOBABAD,2023-09-22,17995.0,23623.0,0.5415
MAHABOOBABAD,2023-09-23,,,0.5628
MAHABOOBABAD,2023-09-24,16193.0,20480.0,0.5693
MAHABOOBABAD,2023-09-25,21803.0,25299.0,0.7565
MAHABOOBABAD,2023-09-26,19344.0,23356.0,0.615
MAHABOOBABAD,2023-09-27,17261.0,20121.0,0.6111
MAHABOOBABAD,2023-09-28,15492.0,18059.0,0.5911
MAHABOOBABAD,2023-09-29,18864.0,21351.0,0.6114
MAHABOOBABAD,2023-09-30,20506.0,23811.0,0.6413
MAHABOOBABAD,2023-10-01,18112.0,21204.0,0.6222
MAHABOOBABAD,2023-10-02,19069.0,23328.0,0.711
MAHABOOBABAD,2023-10-03,21904.0,24309.0,0.7077
MAHABOOBABAD,2023-10-04,21124.0,23571.0,0.6591
MAHABOOBABAD,2023-10-05,19335.0,23525.0,0.5926
MAHABOOBABAD,2023-10-06,18820.0,23456.0,0.5734
MAHABOOBABAD,2023-10-07,18843.0,23990.0,0.5731
MAHABOOBABAD,2023-10-08,16092.0,22100.0,0.5384
MAHABOOBABAD,2023-10-09,22388.0,25530.0,0.6593
MAHABOOBABAD,2023-10-10,19195.0,24490.0,0.5603
MAHABOOBABAD,2023-10-11,20687.0,24370.0,0.5986
MAHABOOBABAD,2023-10-12,22450.0,24315.0,0.6799
MAHABOOBABAD,2023-10-13,21053.0,23656.0,0.6733
MAHABOOBABAD,2023-10-14,13170.0,20697.0,0.4757
MAHABOOBABAD,2023-10-15,16496.0,21692.0,0.5424
MAHABOOBABAD,2023-10-16,22315.0,26462.0,0.6453
MAHABOOBABAD,2023-10-17,18855.0,24408.0,0.5847
MAHABOOBABAD,2023-10-18,21491.0,25105.0,0.6514
MAHABOOBABAD,2023-10-19,21712.0,24808.0,0.6651
MAHABOOBABAD,2023-10-20,20813.0,25576.0,0.6438
MAHABOOBABAD,2023-10-21,22678.0,25135.0,0.7376
MAHABOOBABAD,2023-10-22,18410.0,25382.0,0.651
MAHABOOBABAD,2023-10-23,9831.0,11303.0,0.6825
MAHABOOBABAD,2023-10-24,16063.0,20150.0,0.5563
MAHABOOBABAD,2023-10-25,27886.0,28393.0,0.7872
MAHABOOBABAD,2023-10-26,25730.0,23599.0,0.8463
MAHABOOBABAD,2023-10-27,12937.0,18820.0,1.2111
MAHABOOBABAD,2023-10-28,19469.0,22935.0,0.6486
MAHABOOBABAD,2023-10-29,18099.0,25310.0,0.5791
MAHABOOBABAD,2023-10-30,25307.0,25497.0,0.7731
MAHABOOBABAD,2023-10-31,19590.0,24411.0,0.6159
MAHABOOBABAD,2023-11-01,21519.0,24328.0,0.6811
MAHABOOBABAD,2023-11-02,20834.0,24160.0,0.6214
MAHABOOBABAD,2023-11-03,19806.0,24609.0,0.614
MAHABOOBABAD,2023-11-04,17998.0,23988.0,0.5779
MAHABOOBABAD,2023-11-05,14861.0,20942.0,0.5183
MAHABOOBABAD,2023-11-06,20940.0,25816.0,0.5993
MAHABOOBABAD,2023-11-07,18842.0,24541.0,0.5888
MAHABOOBABAD,2023-11-08,20003.0,23826.0,0.6072
MAHABOOBABAD,2023-11-09,20081.0,24988.0,0.5847
MAHABOOBABAD,2023-11-10,20388.0,25189.0,0.6299
MAHABOOBABAD,2023-11-11,15322.0,29736.0,1.1563
MAHABOOBABAD,2023-11-12,14355.0,18087.0,0.5562
MAHABOOBABAD,2023-11-13,16255.0,21321.0,0.5807
MAHABOOBABAD,2023-11-14,20324.0,25859.0,0.6285
MAHABOOBABAD,2023-11-15,22130.0,24862.0,0.6676
MAHABOOBABAD,2023-11-16,20538.0,24203.0,0.611
MAHABOOBABAD,2023-11-17,18438.0,24130.0,0.5547
MAHABOOBABAD,2023-11-18,19045.0,23811.0,0.5831
MAHABOOBABAD,2023-11-19,19069.0,22398.0,0.6108
MAHABOOBABAD,2023-11-20,20551.0,26096.0,0.6096
MAHABOOBABAD,2023-11-21,17457.0,24005.0,0.5353
MAHABOOBABAD,2023-11-22,19318.0,24331.0,0.557
MAHABOOBABAD,2023-11-23,20476.0,23680.0,0.6453
MAHABOOBABAD,2023-11-24,18327.0,20001.0,0.7972
MAHABOOBABAD,2023-11-25,21069.0,26843.0,0.8574
MAHABOOBABAD,2023-11-26,18966.0,24185.0,0.5957
MAHABOOBABAD,2023-11-27,18166.0,24664.0,0.6043
MAHABOOBABAD,2023-11-28,19755.0,23951.0,0.7291
MAHABOOBABAD,2023-11-29,22745.0,24246.0,1.2655
MAHABOOBABAD,2023-11-30,17781.0,17497.0,1.1325
MAHABOOBABAD,2023-12-01,27330.0,25703.0,0.9298
MAHABOOBABAD,2023-12-02,23996.0,24980.0,0.7528
MAHABOOBABAD,2023-12-03,17369.0,24666.0,0.6532
MAHABOOBABAD,2023-12-04,23007.0,24480.0,0.7669
MAHABOOBABAD,2023-12-05,18010.0,22413.0,0.6496
MAHABOOBABAD,2023-12-06,16602.0,19591.0,0.6506
MAHABOOBABAD,2023-12-07,24277.0,25267.0,0.9457
MAHABOOBABAD,2023-12-08,22064.0,24707.0,0.6726
MAHABOOBABAD,2023-12-09,16182.0,24197.0,0.5706
MAHABOOBABAD,2023-12-10,11427.0,22193.0,0.4175
MAHABOOBABAD,2023-12-11,12938.0,24174.0,0.4516
MAHABOOBABAD,2023-12-12,10904.0,24069.0,0.3786
MAHABOOBABAD,2023-12-13,11580.0,23951.0,0.3945
MAHABOOBABAD,2023-12-14,11648.0,23997.0,0.3978
MAHABOOBABAD,2023-12-15,30070.0,23719.0,0.8563
MAHABOOBABAD,2023-12-16,30789.0,23894.0,0.9234
MAHABOOBABAD,2023-12-17,31533.0,23849.0,0.9737
MAHABOOBABAD,2023-12-18,36197.0,24560.0,1.1779
MAHABOOBABAD,2023-12-19,31853.0,24333.0,1.0315
MAHABOOBABAD,2023-12-20,33415.0,24704.0,0.9235
MAHABOOBABAD,2023-12-21,33769.0,25544.0,0.9997
MAHABOOBABAD,2023-12-22,33031.0,24037.0,0.9596
MAHABOOBABAD,2023-12-23,34617.0,24985.0,1.0584
MAHABOOBABAD,2023-12-24,32225.0,23409.0,1.021
MAHABOOBABAD,2023-12-25,29861.0,21439.0,1.0241
MAHABOOBABAD,2023-12-26,29733.0,25123.0,0.9195
MAHABOOBABAD,2023-12-27,36499.0,25040.0,1.0535
MAHABOOBABAD,2023-12-28,35585.0,24641.0,1.003
MAHABOOBABAD,2023-12-29,38061.0,25258.0,0.9926
MAHABOOBABAD,2023-12-30,34046.0,25054.0,0.9235
MAHABOOBABAD,2023-12-31,28496.0,23439.0,0.8914
MAHABOOBABAD,2024-01-01,26608.0,23166.0,0.8331
MAHABOOBABAD,2024-01-02,36442.0,24103.0,1.0075
MAHABOOBABAD,2024-01-03,37912.0,24206.0,1.053
MAHABOOBABAD,2024-01-04,38222.0,25453.0,0.9988
MAHABOOBABAD,2024-01-05,35085.0,23813.0,0.9864
MAHABOOBABAD,2024-01-06,32521.0,24347.0,0.891
MAHABOOBABAD,2024-01-07,26415.0,20775.0,0.8642
MAHABOOBABAD,2024-01-08,33503.0,24702.0,0.9287
MAHABOOBABAD,2024-01-09,32248.0,25734.0,0.853
MAHABOOBABAD,2024-01-10,32712.0,24258.0,0.889
MAHABOOBABAD,2024-01-11,37643.0,26365.0,0.9964
